0.000000000000000000e+00,5.000000000000000000e-01,6.011904761904761640e-01,7.023809523809523281e-01,8.035714285714286031e-01,9.047619047619047672e-01,1.005952380952380931e+00,1.107142857142857206e+00,1.208333333333333481e+00,1.309523809523809534e+00,1.410714285714285587e+00,1.511904761904761862e+00,1.613095238095238138e+00,1.714285714285714413e+00,1.815476190476190466e+00,1.916666666666666741e+00,2.017857142857142794e+00,2.119047619047619069e+00,2.220238095238095344e+00,2.321428571428571175e+00,2.422619047619047450e+00,2.523809523809523725e+00,2.625000000000000000e+00,2.726190476190476275e+00,2.827380952380952550e+00,2.928571428571428825e+00,3.029761904761904656e+00,3.130952380952380931e+00,3.232142857142857206e+00,3.333333333333333481e+00,3.434523809523809756e+00,3.535714285714285587e+00,3.636904761904761862e+00,3.738095238095238138e+00,3.839285714285714413e+00,3.940476190476190688e+00,4.041666666666666075e+00,4.142857142857142350e+00,4.244047619047618625e+00,4.345238095238094900e+00,4.446428571428571175e+00,4.547619047619047450e+00,4.648809523809523725e+00,4.750000000000000000e+00,4.851190476190476275e+00,4.952380952380952550e+00,5.053571428571428825e+00,5.154761904761905100e+00,5.255952380952381375e+00,5.357142857142857650e+00,5.458333333333333037e+00,5.559523809523809312e+00,5.660714285714285587e+00,5.761904761904761862e+00,5.863095238095238138e+00,5.964285714285714413e+00,6.065476190476190688e+00,6.166666666666666963e+00,6.267857142857143238e+00,6.369047619047619513e+00,6.470238095238094900e+00,6.571428571428571175e+00,6.672619047619047450e+00,6.773809523809523725e+00,6.875000000000000000e+00,6.976190476190476275e+00,7.077380952380952550e+00,7.178571428571428825e+00,7.279761904761905100e+00,7.380952380952381375e+00,7.482142857142857650e+00,7.583333333333333037e+00,7.684523809523809312e+00,7.785714285714285587e+00,7.886904761904761862e+00,7.988095238095238138e+00,8.089285714285715301e+00,8.190476190476189799e+00,8.291666666666667851e+00,8.392857142857142350e+00,8.494047619047620401e+00,8.595238095238094900e+00,8.696428571428571175e+00,8.797619047619047450e+00,8.898809523809523725e+00,9.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-03,1.505503156809809761e-03,2.170956825934453570e-03,2.954313815572664169e-03,3.853407889865016409e-03,4.865777118094331138e-03,5.988680408075897424e-03,7.219115609882503781e-03,8.553838972584755160e-03,9.989385726480809469e-03,1.152209155719647292e-02,1.314811473599575460e-02,1.486345867249614858e-02,1.666399466148783468e-02,1.854548460439424395e-02,2.050360349770509460e-02,2.253396149504035412e-02,2.463212536591347090e-02,2.679363919228898092e-02,2.901404416320908786e-02,3.128889734764286196e-02,3.361378934586294748e-02,3.598436073968361987e-02,3.839631728144516504e-02,4.084544378039580564e-02,4.332761666284233593e-02,4.583881519890489059e-02,4.837513140375902798e-02,5.093277863476591838e-02,5.350809891781230926e-02,5.609756904647581616e-02,5.869780550630951388e-02,6.130556828364028960e-02,6.391776362386537846e-02,6.653144580839803757e-02,6.914381802225855189e-02,7.175223238594735653e-02,7.435418922579350998e-02,7.694733565657051189e-02,7.952946354893890291e-02,8.209850695233382456e-02,8.465253904138549113e-02,8.718976865095263984e-02,8.970853646147014526e-02,9.220731089265500613e-02,9.468468375976892004e-02,9.713936574267670321e-02,9.957018171393587636e-02,1.019760659681609172e-01,1.043560573909780437e-01,1.067092946020603145e-01,1.090350111030457675e-01,1.113325304576153058e-01,1.136012615276660725e-01,1.158406937863701303e-01,1.180503927259700103e-01,1.202299953754355222e-01,1.223792059405898330e-01,1.244977915770093257e-01,1.265855783039014082e-01,1.286424470652658969e-01,1.306683299429370060e-01,1.326632065245763326e-01,1.346271004283343120e-01,1.365600759847031831e-01,1.384622350750425446e-01,1.403337141253546416e-01,1.421746812531106685e-01,1.439853335642707344e-01,1.457658945970889686e-01,1.475166119088388572e-01,1.492377548012271404e-01,1.509296121799736379e-01,1.525924905438130474e-01,1.542267120980180817e-01,1.558326129874350596e-01,1.574105416439689209e-01,1.589608572434356992e-01,1.604839282667221700e-01,1.619801311602399319e-01,1.634498490907386192e-01,1.648934707896386465e-01,1.663113894821594829e-01,1.677040018966477475e-01,1.690717073496516565e-01,1.704149069024359087e-01
4.000000000000000083e-03,3.011006313619619523e-03,4.341913651868907140e-03,5.908627631145328338e-03,7.706815779730032817e-03,9.731554236188662277e-03,1.197736081615179485e-02,1.443823121976500756e-02,1.710767794516951032e-02,1.997877145296161894e-02,2.304418311439294584e-02,2.629622947199150920e-02,2.972691734499229715e-02,3.332798932297566935e-02,3.709096920878848791e-02,4.100720699541018921e-02,4.506792299008070823e-02,4.926425073182694181e-02,5.358727838457796183e-02,5.802808832641817571e-02,6.257779469528572391e-02,6.722757869172589495e-02,7.196872147936723974e-02,7.679263456289033007e-02,8.169088756079161129e-02,8.665523332568467185e-02,9.167763039780978118e-02,9.675026280751805596e-02,1.018655572695318368e-01,1.070161978356246185e-01,1.121951380929516323e-01,1.173956110126190278e-01,1.226111365672805792e-01,1.278355272477307569e-01,1.330628916167960751e-01,1.382876360445171038e-01,1.435044647718947131e-01,1.487083784515870200e-01,1.538946713131410238e-01,1.590589270978778058e-01,1.641970139046676491e-01,1.693050780827709823e-01,1.743795373019052797e-01,1.794170729229402905e-01,1.844146217853100123e-01,1.893693675195378401e-01,1.942787314853534064e-01,1.991403634278717527e-01,2.039521319363218343e-01,2.087121147819560874e-01,2.134185892041206289e-01,2.180700222060915350e-01,2.226650609152306115e-01,2.272025230553321451e-01,2.316813875727402605e-01,2.361007854519400206e-01,2.404599907508710444e-01,2.447584118811796661e-01,2.489955831540186515e-01,2.531711566078028164e-01,2.572848941305317938e-01,2.613366598858740120e-01,2.653264130491526651e-01,2.692542008566686240e-01,2.731201519694063662e-01,2.769244701500850891e-01,2.806674282507092832e-01,2.843493625062213370e-01,2.879706671285414687e-01,2.915317891941779371e-01,2.950332238176777144e-01,2.984755096024542809e-01,3.018592243599472758e-01,3.051849810876260949e-01,3.084534241960361634e-01,3.116652259748701193e-01,3.148210832879378418e-01,3.179217144868713985e-01,3.209678565334443401e-01,3.239602623204798637e-01,3.268996981814772385e-01,3.297869415792772929e-01,3.326227789643189658e-01,3.354080037932954950e-01,3.381434146993033130e-01,3.408298138048718173e-01
6.000000000000000125e-03,4.516509470429429067e-03,6.512870477803361577e-03,8.862941446717991639e-03,1.156022366959504923e-02,1.459733135428299342e-02,1.796604122422769054e-02,2.165734682964751134e-02,2.566151691775426721e-02,2.996815717944242841e-02,3.456627467158941702e-02,3.944434420798726554e-02,4.459037601748844226e-02,4.999198398446350056e-02,5.563645381318273186e-02,6.151081049311529075e-02,6.760188448512106929e-02,7.389637609774041271e-02,8.038091757686693928e-02,8.704213248962726357e-02,9.386669204292857893e-02,1.008413680375888355e-01,1.079530822190508527e-01,1.151889518443355021e-01,1.225363313411874239e-01,1.299828499885269939e-01,1.375164455967146648e-01,1.451253942112770701e-01,1.527983359042977551e-01,1.605242967534369347e-01,1.682927071394274554e-01,1.760934165189285416e-01,1.839167048509208480e-01,1.917532908715961493e-01,1.995943374251941127e-01,2.074314540667756557e-01,2.152566971578420418e-01,2.230625676773805299e-01,2.308420069697115218e-01,2.385883906468166948e-01,2.462955208570014876e-01,2.539576171241564873e-01,2.615693059528579334e-01,2.691256093844104358e-01,2.766219326779650323e-01,2.840540512793067740e-01,2.914180972280301374e-01,2.987105451418076152e-01,3.059281979044827793e-01,3.130681721729341449e-01,3.201278838061809573e-01,3.271050333091373163e-01,3.339975913728459589e-01,3.408037845829982038e-01,3.475220813591103908e-01,3.541511781779100310e-01,3.606899861263065388e-01,3.671376178217695130e-01,3.734933747310280050e-01,3.797567349117042523e-01,3.859273411957976907e-01,3.920049898288109902e-01,3.979896195737289699e-01,4.038813012850029360e-01,4.096802279541095215e-01,4.153867052251276060e-01,4.210011423760639526e-01,4.265240437593320055e-01,4.319560006928122031e-01,4.372976837912668779e-01,4.425498357265165161e-01,4.477132644036814768e-01,4.527888365399209136e-01,4.577774716314391701e-01,4.626801362940542450e-01,4.674978389623051789e-01,4.722316249319067349e-01,4.768825717303070699e-01,4.814517848001665379e-01,4.859403934807197678e-01,4.903495472722158577e-01,4.946804123689159116e-01,4.989341684464784210e-01,5.031120056899431869e-01,5.072151220489550250e-01,5.112447207073077537e-01
8.000000000000000167e-03,6.022012627239239045e-03,8.683827303737814279e-03,1.181725526229065668e-02,1.541363155946006563e-02,1.946310847237732455e-02,2.395472163230358970e-02,2.887646243953001512e-02,3.421535589033902064e-02,3.995754290592323787e-02,4.608836622878589168e-02,5.259245894398301840e-02,5.945383468998459431e-02,6.665597864595133870e-02,7.418193841757697582e-02,8.201441399082037842e-02,9.013584598016141647e-02,9.852850146365388362e-02,1.071745567691559237e-01,1.160561766528363514e-01,1.251555893905714478e-01,1.344551573834517899e-01,1.439374429587344795e-01,1.535852691257806601e-01,1.633817751215832226e-01,1.733104666513693437e-01,1.833552607956195624e-01,1.935005256150361119e-01,2.037311145390636735e-01,2.140323956712492370e-01,2.243902761859032646e-01,2.347912220252380555e-01,2.452222731345611584e-01,2.556710544954615139e-01,2.661257832335921503e-01,2.765752720890342076e-01,2.870089295437894261e-01,2.974167569031740399e-01,3.077893426262820475e-01,3.181178541957556116e-01,3.283940278093352982e-01,3.386101561655419645e-01,3.487590746038105594e-01,3.588341458458805810e-01,3.688292435706200245e-01,3.787387350390756802e-01,3.885574629707068128e-01,3.982807268557435054e-01,4.079042638726436687e-01,4.174242295639121747e-01,4.268371784082412579e-01,4.361400444121830700e-01,4.453301218304612230e-01,4.544050461106642902e-01,4.633627751454805210e-01,4.722015709038800413e-01,4.809199815017420887e-01,4.895168237623593321e-01,4.979911663080373030e-01,5.063423132156056328e-01,5.145697882610635876e-01,5.226733197717480239e-01,5.306528260983053302e-01,5.385084017133372480e-01,5.462403039388127324e-01,5.538489403001701783e-01,5.613348565014185665e-01,5.686987250124426740e-01,5.759413342570829375e-01,5.830635783883558743e-01,5.900664476353554289e-01,5.969510192049085617e-01,6.037184487198945515e-01,6.103699621752521898e-01,6.169068483920723267e-01,6.233304519497402385e-01,6.296421665758756836e-01,6.358434289737427969e-01,6.419357130668886802e-01,6.479205246409597274e-01,6.537993963629544769e-01,6.595738831585545858e-01,6.652455579286379317e-01,6.708160075865909899e-01,6.762868293986066259e-01,6.816596276097436347e-01
1.000000000000000021e-02,7.527515784049048156e-03,1.085478412967226872e-02,1.477156907786331998e-02,1.926703944932508378e-02,2.432888559047165569e-02,2.994340204037948538e-02,3.609557804941251891e-02,4.276919486292377753e-02,4.994692863240404734e-02,5.761045778598236633e-02,6.574057367997877821e-02,7.431729336248073248e-02,8.331997330743917685e-02,9.272742302197121977e-02,1.025180174885254869e-01,1.126698074752017775e-01,1.231606268295673545e-01,1.339681959614449080e-01,1.450702208160454254e-01,1.564444867382142890e-01,1.680689467293147166e-01,1.799218036984180924e-01,1.919815864072258182e-01,2.042272189019790352e-01,2.166380833142116658e-01,2.291940759945244599e-01,2.418756570187951260e-01,2.546638931738295919e-01,2.675404945890615394e-01,2.804878452323790738e-01,2.934890275315475416e-01,3.065278414182014410e-01,3.195888181193268784e-01,3.326572290419901878e-01,3.457190901112927595e-01,3.587611619297367826e-01,3.717709461289675499e-01,3.847366782828525178e-01,3.976473177446944729e-01,4.104925347616691367e-01,4.232626952069274973e-01,4.359488432547632408e-01,4.485426823073507263e-01,4.610365544632750723e-01,4.734234187988445863e-01,4.856968287133835438e-01,4.978509085696793401e-01,5.098803298408045581e-01,5.217802869548902045e-01,5.335464730103015585e-01,5.451750555152288236e-01,5.566626522880765426e-01,5.680063076383303766e-01,5.792034689318505958e-01,5.902519636298499961e-01,6.011499768771776386e-01,6.118960297029492068e-01,6.224889578850466565e-01,6.329278915195070132e-01,6.432122353263295400e-01,6.533416497146850022e-01,6.633160326228816350e-01,6.731355021416716156e-01,6.828003799235159432e-01,6.923111753752126951e-01,7.016685706267732359e-01,7.108734062655533981e-01,7.199266678213537274e-01,7.288294729854447596e-01,7.375830595441942306e-01,7.461887740061357022e-01,7.546480608998682449e-01,7.629624527190652650e-01,7.711335604900904084e-01,7.791630649371752426e-01,7.870527082198445212e-01,7.948042862171784684e-01,8.024196413336108780e-01,8.099006558011996315e-01,8.172492454536931517e-01,8.244673539481931490e-01,8.315569474107973313e-01,8.385200094832386819e-01,8.453585367482583379e-01,8.520745345121795156e-01
1.200000000000000025e-02,9.033018940858858134e-03,1.302574095560672315e-02,1.772588289343598328e-02,2.312044733919009845e-02,2.919466270856598683e-02,3.593208244845538107e-02,4.331469365929502269e-02,5.132303383550853443e-02,5.993631435888485681e-02,6.913254934317883404e-02,7.888868841597453108e-02,8.918075203497688452e-02,9.998396796892700111e-02,1.112729076263654637e-01,1.230216209862305815e-01,1.352037689702421386e-01,1.477927521954808254e-01,1.607618351537338786e-01,1.740842649792545271e-01,1.877333840858571579e-01,2.016827360751776710e-01,2.159061644381017053e-01,2.303779036886710041e-01,2.450726626823748477e-01,2.599656999770539878e-01,2.750328911934293297e-01,2.902507884225541401e-01,3.055966718085955103e-01,3.210485935068738694e-01,3.365854142788549108e-01,3.521868330378570833e-01,3.678334097018416959e-01,3.835065817431922985e-01,3.991886748503882254e-01,4.148629081335513114e-01,4.305133943156840837e-01,4.461251353547610599e-01,4.616840139394230436e-01,4.771767812936333897e-01,4.925910417140029751e-01,5.079152342483129745e-01,5.231386119057158668e-01,5.382512187688208716e-01,5.532438653559300645e-01,5.681081025586135480e-01,5.828361944560602748e-01,5.974210902836152304e-01,6.118563958089655586e-01,6.261363443458682898e-01,6.402557676123619146e-01,6.542100666182746327e-01,6.679951827456919178e-01,6.816075691659964075e-01,6.950441627182207815e-01,7.083023563558200619e-01,7.213799722526130775e-01,7.342752356435390260e-01,7.469867494620560100e-01,7.595134698234085047e-01,7.718546823915953814e-01,7.840099796576219804e-01,7.959792391474579398e-01,8.077626025700058721e-01,8.193604559082190431e-01,8.307734104502552119e-01,8.420022847521279052e-01,8.530480875186640111e-01,8.639120013856244062e-01,8.745953675825337559e-01,8.850996714530330323e-01,8.954265288073629536e-01,9.055776730798418273e-01,9.155549432628783402e-01,9.253602725881084901e-01,9.349956779246103578e-01,9.444632498638134699e-01,9.537651434606141398e-01,9.629035696003330758e-01,9.718807869614395356e-01,9.806990945444317154e-01,9.893608247378318232e-01,9.978683368929568420e-01,1.006224011379886374e+00,1.014430244097910050e+00,1.022489441414615507e+00
1.400000000000000029e-02,1.053852209766866811e-02,1.519669778154117586e-02,2.068019670900864831e-02,2.697385522905511659e-02,3.406043982666032144e-02,4.192076285653128370e-02,5.053380926917752647e-02,5.987687280809329132e-02,6.992570008536566628e-02,8.065464090037531564e-02,9.203680315197028394e-02,1.040442107074730366e-01,1.166479626304148393e-01,1.298183922307596938e-01,1.435252244839356761e-01,1.577377304652824719e-01,1.724248775613942963e-01,1.875554743460228491e-01,2.030983091424636011e-01,2.190222814335000268e-01,2.352965254210405976e-01,2.518905251777853183e-01,2.687742209701161622e-01,2.859181064627706603e-01,3.032933166398963376e-01,3.208717063923342550e-01,3.386259198263131820e-01,3.565294504433614287e-01,3.745566924246861440e-01,3.926829833253306923e-01,4.108846385441665694e-01,4.291389779854820063e-01,4.474243453670576631e-01,4.657201206587862630e-01,4.840067261558098632e-01,5.022656267016314402e-01,5.204793245805545698e-01,5.386313495959935693e-01,5.567062448425722510e-01,5.746895486663368136e-01,5.925677732896984518e-01,6.103283805566684928e-01,6.279597552302910168e-01,6.454511762485850568e-01,6.627927863183824542e-01,6.799755601987369502e-01,6.969912719975510651e-01,7.138324617771264480e-01,7.304924017368462641e-01,7.469650622144222707e-01,7.632450777213204418e-01,7.793277132033071819e-01,7.952088306936625495e-01,8.108848565045908563e-01,8.263527490817900167e-01,8.416099676280486275e-01,8.566544415841288451e-01,8.714845410390653635e-01,8.860990481273098851e-01,9.004971294568613338e-01,9.146783096005590696e-01,9.286424456720343557e-01,9.423897029983402396e-01,9.559205318929222539e-01,9.692356455252978398e-01,9.823359988774825746e-01,9.952227687717747351e-01,1.007897334949895196e+00,1.020361262179622752e+00,1.032616283361871945e+00,1.044664283608589983e+00,1.056507285259815410e+00,1.068147433806691415e+00,1.079586984686126572e+00,1.090828290912045473e+00,1.101873791507782308e+00,1.112726000704049811e+00,1.123387497867055274e+00,1.133860918121679440e+00,1.144148943635170390e+00,1.154254295527470386e+00,1.164179726375116353e+00,1.173928013276534177e+00,1.183501951447561540e+00,1.192904348317051388e+00
1.600000000000000033e-02,1.204402525447847809e-02,1.736765460747562856e-02,2.363451052458131335e-02,3.082726311892013127e-02,3.892621694475464911e-02,4.790944326460717939e-02,5.775292487906003025e-02,6.843071178067804128e-02,7.991508581184647575e-02,9.217673245757178335e-02,1.051849178879660368e-01,1.189076693799691886e-01,1.333119572919026774e-01,1.483638768351539516e-01,1.640288279816407568e-01,1.802716919603228329e-01,1.970570029273077672e-01,2.143491135383118473e-01,2.321123533056727029e-01,2.503111787811428957e-01,2.689103147669035798e-01,2.878748859174689589e-01,3.071705382515613203e-01,3.267635502431664452e-01,3.466209333027386874e-01,3.667105215912391247e-01,3.870010512300722239e-01,4.074622290781273470e-01,4.280647913424984741e-01,4.487805523718065293e-01,4.695824440504761110e-01,4.904445462691223168e-01,5.113421089909230277e-01,5.322515664671843005e-01,5.531505441780684151e-01,5.740178590875788522e-01,5.948335138063480798e-01,6.155786852525640951e-01,6.362357083915112232e-01,6.567880556186705965e-01,6.772203123310839290e-01,6.975181492076211187e-01,7.176682916917611621e-01,7.376584871412400490e-01,7.574774700781513603e-01,7.771149259414136257e-01,7.965614537114870108e-01,8.158085277452873374e-01,8.348484591278243494e-01,8.536743568164825158e-01,8.722800888243661399e-01,8.906602436609224460e-01,9.088100922213285804e-01,9.267255502909610421e-01,9.444031418077600826e-01,9.618399630034841774e-01,9.790336475247186643e-01,9.959823326160746060e-01,1.012684626431211266e+00,1.029139576522127175e+00,1.045346639543496048e+00,1.061305652196610660e+00,1.077016803426674496e+00,1.092480607877625465e+00,1.107697880600340357e+00,1.122669713002837133e+00,1.137397450024885348e+00,1.151882668514165875e+00,1.166127156776711749e+00,1.180132895270710858e+00,1.193902038409817123e+00,1.207436897439789103e+00,1.220739924350504380e+00,1.233813696784144653e+00,1.246660903899480477e+00,1.259284333151751367e+00,1.271686857947485594e+00,1.283871426133777360e+00,1.295841049281919455e+00,1.307598792725908954e+00,1.319147766317109172e+00,1.330491115857275863e+00,1.341632015173181980e+00,1.352573658797213252e+00,1.363319255219487269e+00
